owner/repo,ageRepoDays,stargazersCount,watchersCount,language,forksCount,openIssuesCount,subscribersCount,has_wiki,acceptanceRepo,followers,followers_D,followers_Boolean,following,ageUser,totalPullDeveloper,requester_experience,mergedPullUser,closedPullUser,rejectUser,acceptanceDeveloper,rate_acceptance_developer,first_Pull,watchRepo,location,idPull,numberPull,login,state,title,createdDate,mesAno,closedDate,mergedDate,lifetimeMinutes,life_time,closedBy,mergedBy,status,commitHeadSha,commitBaseSha,assignee,comments,comments_D,commitsPull,commitsPull_D,commitsbyFilesPull,authorMoreCommits,participants,additionsLines,deletionsLines,totalLines,total_lines_D,changedFiles,changedFiles_D,dirFinal,files,typeDeveloper,requesterFollowsCoreTeam,coreTeamFollowsRequester,requester_experience_project
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,36,more than 10,has followers,0,1562,20,very experienced,9,11,55,45,26% to 50%,False,false,,650479,4616,kandera,closed,Core/Quests: Add implementation of seasonal quest reset.,2012-01-04T11:11:05Z,12012,04/01/2012 21:11,04/01/2012 21:11,600,Very Fast,Shocker,Shocker,merged,46fb199ee1c5d27ea79f65d63f6fd8dbe29612c6,2f7dd296166ba64effc5dd101f011fea14b50075,,0,no comments,1,1 commit,70,SignFinder,kandera|ghost|Discover-|Shocker,608,18,626,many lines,13,many files,sql/updates/world|sql/updates/world|src/server/game/Entities/Player|src/server/game/Entities/Player|src/server/game/Events|src/server/game/Globals|src/server/game/Quests|src/server/game/Quests|src/server/game/Server/Protocol/Handlers|src/server/game/World|src/server/game/World|src/server/shared/Database/Implementation|src/server/shared/Database/Implementation,sql/updates/world/2012_01_03_00_world_game_event_seasonal_questrelation.sql|sql/updates/world/2012_01_03_01_characters_character_queststatus_seasonal.sql|src/server/game/Entities/Player/Player.cpp|src/server/game/Entities/Player/Player.h|src/server/game/Events/GameEventMgr.cpp|src/server/game/Globals/ObjectMgr.h|src/server/game/Quests/QuestDef.cpp|src/server/game/Quests/QuestDef.h|src/server/game/Server/Protocol/Handlers/CharacterHandler.cpp|src/server/game/World/World.cpp|src/server/game/World/World.h|src/server/shared/Database/Implementation/CharacterDatabase.cpp|src/server/shared/Database/Implementation/CharacterDatabase.h,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,11,more than 10,has followers,16,1782,1,little experience,1,0,0,100,more than 75%,False,true,,650710,4618,Jildor,closed,Fix quest Seared Scourge (12029),2012-01-04T12:40:48Z,12012,08/01/2012 12:41,,5760,Medium,ZxBiohazardZx,,closed,ea20887431de4fe2ccf907c5f130abe4f944b632,9c5637a35f52550ceb3ff8cd4dd98708c1845ec6,,5,has comments,13,many commits,0,ZxBiohazardZx,Jildor|Pitcrawler|Shocker|Aokromes|PanDaemonAeon|Vincent-Michael|kandera|ZxBiohazardZx,21,0,21,many lines,2,some files,sql/updates/world|sql/updates/world,sql/updates/world/2012_01_04_00_world_gossip_menu.sql|sql/updates/world/2012_01_03_07_world_creature.sql,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,8,7 to 10 followers,has followers,1,1990,0,no experience,0,0,0,0,First_Pull,True,true,Tarragona (Spain),651319,4625,Odyssey,closed,Engrish removal from Unit.cpp log messages,2012-01-04T15:47:36Z,12012,04/01/2012 21:04,04/01/2012 21:04,317,Very Fast,Shocker,Shocker,merged,1ad6a5fd00d49a0046c67de07ca62e513d118ba7,9c5637a35f52550ceb3ff8cd4dd98708c1845ec6,,0,no comments,1,1 commit,9,Kiperr,Odyssey|Shocker,30,30,60,many lines,1,1 file,src/server/game/Entities/Unit,src/server/game/Entities/Unit/Unit.cpp,external,false,false,no contribution
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,36,more than 10,has followers,0,1562,21,very experienced,10,11,52,47,26% to 50%,False,false,,651651,4626,kandera,closed,[Core/Spells] Fix Blood Tap (finally fixes full spell),2012-01-04T16:51:12Z,12012,04/01/2012 21:04,04/01/2012 21:04,253,Very Fast,Shocker,Shocker,merged,34c437e973567717c12d6d171ec957b987d7e41f,9c5637a35f52550ceb3ff8cd4dd98708c1845ec6,,0,no comments,1,1 commit,26,streetrat,kandera|ghost|Shocker,28,0,28,many lines,2,some files,src/server/game/Entities/Player|src/server/game/Spells,src/server/game/Entities/Player/Player.cpp|src/server/game/Spells/SpellEffects.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,36,more than 10,has followers,0,1562,22,very experienced,11,11,50,50,26% to 50%,False,false,,652323,4628,kandera,closed,Fix Gushing Wounds removal on any healing effect,2012-01-04T19:17:22Z,12012,29/01/2012 12:52,,35615,Very Slow,QAston,,closed,024db4e497f69072df50719e6a2b6c2049b3379c,233d8919528879a26b1aa03373fee590f2307c9d,QAston,0,no comments,1,1 commit,6,Shocker,kandera|ghost|Shocker|Discover-|QAston|Warpten|Subv,14,0,14,some lines,2,some files,sql/updates/world|src/server/game/Spells,sql/updates/world/2012_01_04_01_world_spell_dbc.sql|src/server/game/Spells/SpellEffects.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,111,more than 10,has followers,0,2726,14,experienced,7,7,50,50,26% to 50%,False,false,Nothing to see here  move along.,653160,4629,ghost,closed,Implement spline movement subsystem.,2012-01-04T22:12:56Z,12012,14/01/2012 14:41,,13948,Slow,Machiavell1,,closed,9e6a564a12e7bd5de030613dd66081015a14db7d,233d8919528879a26b1aa03373fee590f2307c9d,,7,has comments,3,some commits,356,Shocker,ghost|malcrom|iSoir|Chipsi|vlad852|kandera|Shauren|Chaplain|Machiavell1|henhouse|Jeidai|2010phenix|higi|joschiwald,3272,1898,5170,many lines,80,many files,src/server/game/Battlegrounds/Zones|src/server/game/Entities/Creature|src/server/game/Entities/GameObject|src/server/game/Entities/GameObject|src/server/game/Globals|src/server/scripts/Commands|src/server/game/Movement|src/server/game/Movement|src/server/game/Movement|src/server/game/Movement|src/server/game/AI/CoreAI|src/server/game/AI/CoreAI|src/server/game/AI/EventAI|src/server/game/AI/ScriptedAI|src/server/game/AI/ScriptedAI|src/server/game/AI/SmartScripts|src/server/game|src/server/game/Chat/Commands|src/server/game/Entities/Creature|src/server/game/Entities/Object|src/server/game/Entities/Object|src/server/game/Entities/Player|src/server/game/Entities/Player|src/server/game/Entities/Unit|src/server/game/Entities/Unit|src/server/game/Maps|src/server/game/Maps|src/server/game/Maps|src/server/game/Miscellaneous|src/server/game/Movement|src/server/game/Movement|src/server/game/Movement|src/server/game/Movement|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/MovementGenerators|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Movement/Spline|src/server/game/Scripting|src/server/game/Server/Protocol/Handlers|src/server/game/Spells/Auras|src/server/game/Spells|src/server/scripts/Commands|src/server/scripts/EasternKingdoms/ScarletEnclave|src/server/scripts/EasternKingdoms/ZulAman|src/server/scripts/EasternKingdoms|src/server/scripts/Northrend/CrusadersColiseum/TrialOfTheCrusader|src/server/scripts/Northrend/FrozenHalls/ForgeOfSouls|src/server/scripts/Northrend/IcecrownCitadel|src/server/scripts/Northrend/IcecrownCitadel|src/server/scripts/Northrend/IcecrownCitadel|src/server/scripts/Northrend/IcecrownCitadel|src/server/scripts/Northrend/Nexus/EyeOfEternity|src/server/scripts/Northrend/Ulduar/HallsOfLightning|src/server/scripts/Northrend/Ulduar/HallsOfStone|src/server/scripts/Northrend/Ulduar/Ulduar|src/server/scripts/Northrend/UtgardeKeep/UtgardePinnacle|src/server/scripts/Outland/Auchindoun/ManaTombs,src/server/game/Battlegrounds/Zones/BattlegroundSA.cpp|src/server/game/Entities/Creature/Creature.cpp|src/server/game/Entities/GameObject/GameObject.cpp|src/server/game/Entities/GameObject/GameObject.h|src/server/game/Globals/ObjectMgr.cpp|src/server/scripts/Commands/cs_gobject.cpp|src/server/game/Movement/DestinationHolder.cpp|src/server/game/Movement/DestinationHolder.h|src/server/game/Movement/DestinationHolderImp.h|src/server/game/Movement/Traveller.h|src/server/game/AI/CoreAI/GuardAI.cpp|src/server/game/AI/CoreAI/PetAI.cpp|src/server/game/AI/EventAI/CreatureEventAI.cpp|src/server/game/AI/ScriptedAI/ScriptedCreature.cpp|src/server/game/AI/ScriptedAI/ScriptedFollowerAI.cpp|src/server/game/AI/SmartScripts/SmartScript.cpp|src/server/game/CMakeLists.txt|src/server/game/Chat/Commands/Level3.cpp|src/server/game/Entities/Creature/Creature.h|src/server/game/Entities/Object/Object.cpp|src/server/game/Entities/Object/Object.h|src/server/game/Entities/Player/Player.cpp|src/server/game/Entities/Player/Player.h|src/server/game/Entities/Unit/Unit.cpp|src/server/game/Entities/Unit/Unit.h|src/server/game/Maps/Map.cpp|src/server/game/Maps/Map.h|src/server/game/Maps/MapManager.cpp|src/server/game/Miscellaneous/Language.h|src/server/game/Movement/MotionMaster.cpp|src/server/game/Movement/MotionMaster.h|src/server/game/Movement/MovementGenerator.cpp|src/server/game/Movement/MovementGenerator.h|src/server/game/Movement/MovementGenerators/ConfusedMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/ConfusedMovementGenerator.h|src/server/game/Movement/MovementGenerators/FleeingMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/FleeingMovementGenerator.h|src/server/game/Movement/MovementGenerators/HomeMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/HomeMovementGenerator.h|src/server/game/Movement/MovementGenerators/PointMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/PointMovementGenerator.h|src/server/game/Movement/MovementGenerators/RandomMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/RandomMovementGenerator.h|src/server/game/Movement/MovementGenerators/TargetedMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/TargetedMovementGenerator.h|src/server/game/Movement/MovementGenerators/WaypointMovementGenerator.cpp|src/server/game/Movement/MovementGenerators/WaypointMovementGenerator.h|src/server/game/Movement/Spline/MoveSpline.cpp|src/server/game/Movement/Spline/MoveSpline.h|src/server/game/Movement/Spline/MoveSplineFlag.h|src/server/game/Movement/Spline/MoveSplineInit.cpp|src/server/game/Movement/Spline/MoveSplineInit.h|src/server/game/Movement/Spline/MoveSplineInitArgs.h|src/server/game/Movement/Spline/packet_builder.cpp|src/server/game/Movement/Spline/packet_builder.h|src/server/game/Movement/Spline/spline.cpp|src/server/game/Movement/Spline/spline.h|src/server/game/Movement/Spline/spline.impl.h|src/server/game/Movement/Spline/typedefs.h|src/server/game/Movement/Spline/util.cpp|src/server/game/Scripting/MapScripts.cpp|src/server/game/Server/Protocol/Handlers/TaxiHandler.cpp|src/server/game/Spells/Auras/SpellAuraEffects.cpp|src/server/game/Spells/SpellEffects.cpp|src/server/scripts/Commands/cs_npc.cpp|src/server/scripts/EasternKingdoms/ScarletEnclave/chapter1.cpp|src/server/scripts/EasternKingdoms/ZulAman/boss_akilzon.cpp|src/server/scripts/EasternKingdoms/undercity.cpp|src/server/scripts/Northrend/CrusadersColiseum/TrialOfTheCrusader/boss_anubarak_trial.cpp|src/server/scripts/Northrend/FrozenHalls/ForgeOfSouls/boss_bronjahm.cpp|src/server/scripts/Northrend/IcecrownCitadel/boss_blood_prince_council.cpp|src/server/scripts/Northrend/IcecrownCitadel/boss_deathbringer_saurfang.cpp|src/server/scripts/Northrend/IcecrownCitadel/boss_the_lich_king.cpp|src/server/scripts/Northrend/IcecrownCitadel/icecrown_citadel.cpp|src/server/scripts/Northrend/Nexus/EyeOfEternity/boss_malygos.cpp|src/server/scripts/Northrend/Ulduar/HallsOfLightning/boss_volkhan.cpp|src/server/scripts/Northrend/Ulduar/HallsOfStone/boss_krystallus.cpp|src/server/scripts/Northrend/Ulduar/Ulduar/boss_assembly_of_iron.cpp|src/server/scripts/Northrend/UtgardeKeep/UtgardePinnacle/boss_skadi.cpp|src/server/scripts/Outland/Auchindoun/ManaTombs/boss_nexusprince_shaffar.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,11,more than 10,has followers,16,1782,2,little experience,1,1,50,50,26% to 50%,False,true,,654697,4633,Jildor,closed,Fix quest Head Games (13129),2012-01-05T09:32:00Z,12012,29/01/2012 13:43,,34811,Very Slow,QAston,,closed,a138a0c23619d3b83b98be354b7be13268a4db38,233d8919528879a26b1aa03373fee590f2307c9d,,0,no comments,1,1 commit,1,Jildor,Jildor|QAston,3,0,3,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_05_00_world_spell_linked_spell.sql,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,78,more than 10,has followers,0,1767,16,very experienced,12,4,25,75,51% to 75%,False,true,,654869,4634,Aokromes,closed,Typo fix by higi closes #3633,2012-01-05T10:36:44Z,12012,05/01/2012 10:56,05/01/2012 10:56,19,Very Fast,Machiavell1,Machiavell1,merged,65a427a3226b1ff1ec9431170ceb8f5e1747e3bb,728c07b888f0c5ade0806f688b65e0a47234c125,,0,no comments,1,1 commit,6,Kiperr,Aokromes|Machiavell1,4,4,8,some lines,1,1 file,src/server/game/Chat,src/server/game/Chat/Chat.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,78,more than 10,has followers,0,1767,17,very experienced,13,4,23,76,more than 75%,False,true,,655008,4636,Aokromes,closed,More typo fix by Persephone.,2012-01-05T11:28:23Z,12012,05/01/2012 11:29,05/01/2012 11:29,0,Very Fast,Machiavell1,Machiavell1,merged,894d4c0d66e4ba9820c9c52dd941c4286bd6585a,ac265d7ea27760fa4440ded6cfc4383fbd155f4b,,0,no comments,1,1 commit,8,Aokromes,Aokromes|Machiavell1,3,3,6,some lines,1,1 file,src/server/game/Chat,src/server/game/Chat/Chat.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,58,more than 10,has followers,15,1910,4,little experience,3,1,25,75,51% to 75%,False,true,,656333,4641,Subv,closed,Vehicles with SAI should not kick their passengers when resetting,2012-01-05T17:14:57Z,12012,06/01/2012 03:20,06/01/2012 03:20,605,Very Fast,Shocker,Shocker,merged,235b9419643a22266eabed89b674ca26c9d9bfc1,cc5dae032cb05cf6b8d63afca718108f5e809aaf,,0,no comments,3,some commits,11,Kiperr,Subv|DDuarte|Shocker,27,1,28,many lines,2,some files,src/server/game/AI/SmartScripts|src/server/game/AI/SmartScripts,src/server/game/AI/SmartScripts/SmartAI.cpp|src/server/game/AI/SmartScripts/SmartAI.h,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,7,7 to 10 followers,has followers,1,1626,6,Regular,6,0,0,100,more than 75%,False,true,Cosenza  Italia,656536,4642,wilds,closed,Core/SpellScript: add OnEffectProc to AuraScripts.,2012-01-05T17:58:41Z,12012,05/01/2012 18:45,,46,Very Fast,QAston,,closed,631a01a0574cf8afda620e7a2f4fc8e28fbf9d04,cc5dae032cb05cf6b8d63afca718108f5e809aaf,,0,no comments,1,1 commit,14,Shocker,wilds|kandera|Subv|QAston,56,1,57,many lines,5,many files,src/server/game/Spells/Auras|src/server/game/Spells/Auras|src/server/game/Spells/Auras|src/server/game/Spells|src/server/game/Spells,src/server/game/Spells/Auras/SpellAuraEffects.cpp|src/server/game/Spells/Auras/SpellAuras.cpp|src/server/game/Spells/Auras/SpellAuras.h|src/server/game/Spells/SpellScript.cpp|src/server/game/Spells/SpellScript.h,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,78,more than 10,has followers,0,1767,18,very experienced,14,4,22,77,more than 75%,False,true,,656579,4643,Aokromes,closed,Fix typos introduced in 65a427a3226b1ff1ec9431170ceb8f5e1747e3bb,2012-01-05T18:11:19Z,12012,05/01/2012 18:33,05/01/2012 18:33,22,Very Fast,Discover-,Discover-,merged,995fa11e01bf7eef1b74405a0e5f074a1c30f965,cc5dae032cb05cf6b8d63afca718108f5e809aaf,,0,no comments,1,1 commit,10,Aokromes,Aokromes|Discover-,3,3,6,some lines,1,1 file,src/server/game/Chat,src/server/game/Chat/Chat.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,111,more than 10,has followers,0,2726,15,experienced,7,8,53,46,26% to 50%,False,false,Nothing to see here  move along.,657008,4645,ghost,closed,Core/Commands: Implemented .reload waypoint_data command. (requests from...,2012-01-05T19:36:32Z,12012,06/01/2012 03:10,06/01/2012 03:10,453,Very Fast,Shocker,Shocker,merged,b7959716ea30e11598c16ddd3e072893d81bd71d,d5e740c6a73f71962b51054f3a563efb12926f3b,,0,no comments,1,1 commit,2,,ghost|Valcorb|ChazyTheBest|Discover-|nelegalno|Vincent-Michael|Shocker,18,1,19,some lines,2,some files,sql/updates/world|src/server/scripts/Commands,sql/updates/world/2012_01_05_14_world_command.sql|src/server/scripts/Commands/cs_reload.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,0,1797,6,Regular,5,1,16,83,more than 75%,False,true,,657824,4646,elecyb,closed,Core/PacketIO: Fix crash and exploit caused when client sends tampered m...,2012-01-05T22:30:37Z,12012,07/01/2012 11:58,07/01/2012 11:58,2248,Fast,Machiavell1,Machiavell1,merged,7d7bb8363ddb28086ddab1565d540993d32b616e,981777197307cbdb63a5f212319890ecf8760c90,,0,no comments,1,1 commit,33,Shocker,elecyb|Warpten|Subv|Machiavell1,15,16,31,many lines,3,some files,src/server/game/Entities/Player|src/server/game/Server/Protocol/Handlers|src/server/game/Spells/Auras,src/server/game/Entities/Player/Player.cpp|src/server/game/Server/Protocol/Handlers/MovementHandler.cpp|src/server/game/Spells/Auras/SpellAuraEffects.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,15,more than 10,has followers,5,1986,6,Regular,4,2,33,66,51% to 75%,False,true,Madrid (Spain),658329,4649,Souler,closed,Scripts/Quest: An Apexis Relic and The Relic??s Emanation and ...,2012-01-06T00:43:50Z,12012,06/01/2012 03:14,06/01/2012 03:14,150,Very Fast,Shocker,Shocker,merged,2d8a6fdf154ff0971bbf5e6cb201ec3c1cd56aac,981777197307cbdb63a5f212319890ecf8760c90,,0,no comments,1,1 commit,7,nelegalno,Souler|Discover-|DarkBrain2580|Shocker,759,2,761,many lines,3,some files,sql/updates/world|src/server/game/Spells|src/server/scripts/Outland,sql/updates/world/2012_01_06_00_world_misc.sql|src/server/game/Spells/SpellMgr.cpp|src/server/scripts/Outland/blades_edge_mountains.cpp,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,111,more than 10,has followers,0,2726,16,very experienced,8,8,50,50,26% to 50%,False,false,Nothing to see here  move along.,659146,4652,ghost,closed,Gyx 4.x update,2012-01-06T08:39:03Z,12012,07/01/2012 13:31,07/01/2012 13:31,1732,Fast,streetrat,streetrat,merged,42f3f91ad400b9e129213eb06df6256bb55079be,0e950d5e467a63827d1e280929a2e5bd36e6dc98,,0,no comments,5,many commits,56,streetrat,ghost|DDuarte|Machiavell1|streetrat,126,125,251,many lines,5,many files,src/server/game/Entities/Object/Updates|src/server/game/Server/Protocol/Handlers|src/server/game/Server/Protocol|src/server/game/Server/Protocol|src/server/game/DataStores,src/server/game/Entities/Object/Updates/UpdateFields.h|src/server/game/Server/Protocol/Handlers/ItemHandler.cpp|src/server/game/Server/Protocol/Opcodes.cpp|src/server/game/Server/Protocol/Opcodes.h|src/server/game/DataStores/DBCStores.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,4,4 to 6 followers,has followers,1,1558,6,Regular,0,6,100,0,First_Pull,True,true,,659587,4653,nelegalno,closed,Slaves of the Stormforged quest fix by nelegalno,2012-01-06T12:01:41Z,12012,06/01/2012 12:34,,32,Very Fast,Discover-,,closed,a7dc95fe401cbd8fa556020406447f88a517a1cd,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,1,,nelegalno|Discover-,28,0,28,many lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_06_02_world_misc.sql,external,false,false,some contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,4,4 to 6 followers,has followers,1,1558,7,Regular,0,7,100,0,First_Pull,True,true,,659591,4654,nelegalno,closed,Cuergo??s Gold quest spawns,2012-01-06T12:03:49Z,12012,06/01/2012 12:08,,4,Very Fast,Discover-,,closed,59c18179e119c8252ad57196686f6b0c856804a2,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,1,,nelegalno|Discover-,13,0,13,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_01_04_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,4,4 to 6 followers,has followers,1,1558,8,Regular,0,8,100,0,First_Pull,True,true,,659592,4655,nelegalno,closed,Add Drop-Off Point GO needed for Decoy! quest by nelegalno,2012-01-06T12:03:56Z,12012,06/01/2012 12:33,,29,Very Fast,Discover-,,closed,1aeb03c492e3eaf1a664dd74eda357a4ae568296,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,1,,nelegalno|Discover-|shlomi1515,14,0,14,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_01_03_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,9,Regular,0,9,100,0,First_Pull,True,true,,659594,4656,nelegalno,closed,Fix Decoy! (8606) quest items drop chance,2012-01-06T12:04:02Z,12012,06/01/2012 12:34,,30,Very Fast,ZxBiohazardZx,,closed,3b8b3d0d3d990d724bf951fdca9745d8af1460ea,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Discover-|ZxBiohazardZx,8,0,8,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_01_02_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,10,Regular,0,10,100,0,First_Pull,True,true,,659595,4657,nelegalno,closed,Creatures with EAI flag set but no EAI script,2012-01-06T12:04:39Z,12012,06/01/2012 12:35,06/01/2012 12:35,31,Very Fast,Discover-,Discover-,merged,64d9be1a7d6a9d04734ddf979e7c79b7543811d4,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Aokromes|Discover-,2,0,2,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_01_01_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,11,experienced,1,10,90,9,25%,False,true,,659597,4658,nelegalno,closed,Fix Captain Vimes questrelation,2012-01-06T12:04:46Z,12012,06/01/2012 12:16,06/01/2012 12:16,11,Very Fast,Discover-,Discover-,merged,1122b7b3222c710f43c576c2e5e3dd0426aa474c,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Discover-,7,0,7,some lines,1,1 file,sql/updates/world,sql/updates/world/2012_01_01_00_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,51,4,4 to 6 followers,has followers,1,1558,12,experienced,2,10,83,16,25%,False,true,,659599,4659,nelegalno,closed,Working SAI replacement for go_thunderspike,2012-01-06T12:05:29Z,12012,06/01/2012 12:32,,26,Very Fast,Discover-,,closed,f5c33259cbcb5fdfd1ab35498fe1ddf048ca2c75,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,9,Shocker,nelegalno|Discover-,18,27,45,many lines,2,some files,sql/updates/world|src/server/scripts/Outland,sql/updates/world/2011_12_30_11_world_misc.sql|src/server/scripts/Outland/blades_edge_mountains.cpp,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,13,experienced,2,11,84,15,25%,False,true,,659602,4660,nelegalno,closed,Glyph Chasing quest fix by unknown autor (updated by maxxx),2012-01-06T12:05:41Z,12012,06/01/2012 12:13,,7,Very Fast,Discover-,,closed,2f1aa032a92810b08c6870b995c74dd6600086a2,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Discover-,32,0,32,many lines,1,1 file,sql/updates/world,sql/updates/world/2011_12_30_10_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,14,experienced,2,12,85,14,25%,False,true,,659604,4661,nelegalno,closed,Finding the Keymaster,2012-01-06T12:05:48Z,12012,06/01/2012 12:12,,6,Very Fast,Discover-,,closed,4d2583a2a37bc8b40959d4496d8f37a6e0939d10,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,3,nelegalno,nelegalno|Discover-|fr4z3n,8,0,8,some lines,1,1 file,sql/updates/world,sql/updates/world/2011_12_30_09_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,15,experienced,2,13,86,13,25%,False,true,,659606,4662,nelegalno,closed,Fix Quest 11795  11887,2012-01-06T12:06:16Z,12012,06/01/2012 12:14,06/01/2012 12:14,8,Very Fast,Discover-,Discover-,merged,40109fd041cdb2f63a27ea1cffd68cd4bcba2894,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Discover-,25,0,25,many lines,1,1 file,sql/updates/world,sql/updates/world/2011_12_30_08_world_misc.sql,external,false,false,many contributions
TrinityCore/TrinityCore,1766,2971,2971,C++,3141,1183,569,true,50,4,4 to 6 followers,has followers,1,1558,16,very experienced,3,13,81,18,25%,False,true,,659607,4663,nelegalno,closed,Add The Botanica and The Mecanar exits (not from sniff) by Discover-,2012-01-06T12:06:28Z,12012,06/01/2012 12:11,,4,Very Fast,Discover-,,closed,46a19a2a088451f0014af5aeeaad4e9ba3ce74a7,c3ac958c0ce7273a75dc6a08216c949d68e46e56,,0,no comments,1,1 commit,2,nelegalno,nelegalno|Discover-,16,0,16,some lines,1,1 file,sql/updates/world,sql/updates/world/2011_12_30_07_world_misc.sql,external,false,false,many contributions
